"","osm_id","code","fclass","name","ref","oneway","maxspeed","layer","bridge","tunnel"
"396","25037698",5114,"secondary","Democratic Republic of Congo Street",NA,"F",0,"1","T","F"
"397","25038238",5113,"primary","Menelik II Avenue",NA,"F",0,"1","T","F"
"398","25038242",5113,"primary","Menelik II Avenue",NA,"F",0,"0","F","F"
"399","25056514",5133,"primary_link",NA,NA,"B",0,"0","F","F"
"400","25056517",5122,"residential",NA,NA,"B",0,"0","F","F"
"401","25056518",5133,"primary_link",NA,NA,"B",0,"0","F","F"
"402","25091492",5122,"residential",NA,NA,"B",0,"0","F","F"
"403","25091519",5122,"residential","BL_02_380 St",NA,"B",0,"0","F","F"
"404","25091531",5122,"residential",NA,NA,"B",0,"0","F","F"
"405","25091553",5112,"trunk",NA,NA,"F",50,"0","F","F"
"406","25091560",5122,"residential",NA,NA,"B",0,"0","F","F"
"407","25091564",5122,"residential",NA,NA,"B",0,"0","F","F"
"408","25091621",5113,"primary",NA,NA,"F",50,"0","F","F"
"409","25091626",5113,"primary",NA,NA,"F",50,"0","F","F"
"410","25091629",5113,"primary",NA,NA,"F",50,"1","T","F"
"411","25091630",5113,"primary",NA,NA,"F",50,"0","F","F"
"412","25091632",5113,"primary","Ring Road",NA,"F",50,"0","F","F"
"413","25091633",5113,"primary",NA,NA,"F",50,"1","T","F"
"414","25091642",5111,"motorway","Ring Road",NA,"F",80,"1","T","F"
"415","25091643",5111,"motorway","Ring Road",NA,"F",80,"0","F","F"
"416","25091901",5113,"primary","Jomo Kenyatta Avenue",NA,"F",0,"0","F","F"
"417","25091902",5113,"primary","Haile Gebresellasie Avenue",NA,"F",0,"1","T","F"
"418","25093845",5113,"primary",NA,NA,"F",0,"0","F","F"
"419","25382412",5113,"primary","Africa Avenue / Bole Road",NA,"F",0,"0","F","F"
"420","25382413",5113,"primary","Africa Avenue / Bole Road",NA,"F",0,"1","T","F"
"421","25384757",5122,"residential","BL_03_663 St.",NA,"B",0,"0","F","F"
"426","25452591",5121,"unclassified","BL_03_708 St.",NA,"B",0,"0","F","F"
"427","25453343",5122,"residential","BL_03_520 St.",NA,"B",0,"0","F","F"
"428","25486617",5114,"secondary",NA,NA,"B",0,"0","F","F"
"429","25522616",5122,"residential","BL_03_688 St.",NA,"B",0,"0","F","F"
"430","25522617",5122,"residential","BL_03_690 St.",NA,"B",0,"0","F","F"
"431","25522618",5122,"residential","BL_03_692 St.",NA,"B",0,"0","F","F"
"432","25522619",5122,"residential","BL_03_686 St.",NA,"B",0,"0","F","F"
"433","25522620",5122,"residential","BL_03_709 St.",NA,"B",0,"0","F","F"
"434","25522621",5122,"residential","BL_03_684 St.",NA,"B",0,"0","F","F"
"435","25522622",5122,"residential",NA,NA,"B",0,"0","F","F"
"436","25522623",5122,"residential",NA,NA,"B",0,"0","F","F"
"437","25522624",5122,"residential",NA,NA,"B",0,"0","F","F"
"438","25522625",5122,"residential",NA,NA,"B",0,"0","F","F"
"439","25522626",5122,"residential",NA,NA,"B",0,"0","F","F"
"440","25522628",5122,"residential",NA,NA,"B",0,"0","F","F"
"441","25522629",5122,"residential",NA,NA,"B",0,"0","F","F"
"442","25522630",5122,"residential",NA,NA,"B",0,"0","F","F"
"443","25522631",5122,"residential",NA,NA,"B",0,"0","F","F"
"444","25522632",5122,"residential","BL_02_415 St",NA,"B",0,"0","F","F"
"445","25522633",5122,"residential","BL_02_413 St",NA,"B",0,"0","F","F"
"446","25522636",5122,"residential","BL_03_678 St.",NA,"B",0,"0","F","F"
"447","25522637",5122,"residential","BL_03_676 St.",NA,"B",0,"0","F","F"
"448","25522639",5122,"residential","BL_03_672 St.",NA,"B",0,"0","F","F"
"449","25522641",5122,"residential",NA,NA,"B",0,"0","F","F"
"450","25522642",5122,"residential",NA,NA,"B",0,"0","F","F"
"451","25522643",5122,"residential",NA,NA,"B",0,"0","F","F"
"452","25522646",5122,"residential",NA,NA,"B",0,"0","F","F"
"453","25522647",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"454","25522649",5122,"residential",NA,NA,"B",0,"0","F","F"
"455","25522650",5122,"residential",NA,NA,"B",0,"0","F","F"
"456","25522651",5122,"residential",NA,NA,"B",0,"0","F","F"
"457","25522654",5122,"residential",NA,NA,"B",0,"0","F","F"
"458","25522655",5122,"residential",NA,NA,"B",0,"0","F","F"
"459","25523669",5122,"residential","BL_03_809 St.",NA,"B",0,"0","F","F"
"460","25523670",5122,"residential","BL_03_819 St.",NA,"B",0,"0","F","F"
"461","25523673",5122,"residential","BL_03_786 St.",NA,"B",0,"0","F","F"
"462","25523674",5122,"residential","BL_03_804 St.",NA,"B",0,"0","F","F"
"463","25523675",5122,"residential","BL_03_795 St",NA,"B",0,"0","F","F"
"464","25544266",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"465","25544267",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"466","25544268",5122,"residential",NA,NA,"B",0,"0","F","F"
"467","25544271",5122,"residential",NA,NA,"B",0,"0","F","F"
"468","25544273",5122,"residential",NA,NA,"B",0,"0","F","F"
"469","25544274",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"470","25544277",5122,"residential",NA,NA,"B",0,"0","F","F"
"471","25544279",5122,"residential",NA,NA,"B",0,"0","F","F"
"472","25544280",5122,"residential",NA,NA,"B",0,"0","F","F"
"473","25544282",5122,"residential",NA,NA,"B",0,"0","F","F"
"474","25544283",5122,"residential",NA,NA,"B",0,"0","F","F"
"475","25544284",5122,"residential",NA,NA,"B",0,"0","F","F"
"476","25544285",5115,"tertiary","Malawi Street",NA,"B",0,"0","F","F"
"477","25544286",5122,"residential",NA,NA,"B",0,"0","F","F"
"478","25544287",5122,"residential",NA,NA,"B",0,"0","F","F"
"479","25682940",5133,"primary_link",NA,NA,"F",0,"0","F","F"
"480","25682941",5122,"residential",NA,NA,"B",0,"0","F","F"
"481","25682943",5122,"residential",NA,NA,"B",0,"0","F","F"
"482","25682945",5122,"residential",NA,NA,"B",0,"0","F","F"
"483","25682946",5122,"residential",NA,NA,"B",0,"0","F","F"
"484","25682947",5122,"residential",NA,NA,"B",0,"0","F","F"
"485","25682948",5113,"primary",NA,NA,"B",0,"0","F","F"
"486","25682949",5122,"residential",NA,NA,"B",0,"0","F","F"
"487","25682951",5122,"residential",NA,NA,"B",0,"0","F","F"
"488","25683064",5122,"residential",NA,NA,"F",5,"0","F","F"
"489","25683065",5114,"secondary",NA,NA,"B",0,"0","F","F"
"490","25683066",5114,"secondary",NA,NA,"F",0,"0","F","F"
"491","25683067",5115,"tertiary","AR_06_1084 St. / Tewodros Av",NA,"B",0,"0","F","F"
"492","25683069",5114,"secondary",NA,NA,"B",0,"0","F","F"
"493","25683324",5122,"residential","BL_03_612 St.",NA,"B",0,"0","F","F"
"494","25683325",5113,"primary","Namibia Avenue",NA,"F",0,"0","F","F"
"495","25683326",5122,"residential","BL_03_541 St.",NA,"B",0,"0","F","F"
"496","25683327",5122,"residential","BL_03_549 St.",NA,"B",0,"0","F","F"
"497","25683328",5122,"residential","BL_03_527 St.",NA,"B",0,"0","F","F"
"498","25683329",5122,"residential","BL_03_523 St.",NA,"B",0,"0","F","F"
"499","25823215",5112,"trunk",NA,NA,"F",0,"0","F","F"
"500","25910180",5122,"residential",NA,NA,"B",0,"0","F","F"
"501","25910182",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"502","25910210",5122,"residential",NA,NA,"B",0,"0","F","F"
"503","25965863",5122,"residential",NA,NA,"B",0,"0","F","F"
"504","25965864",5122,"residential",NA,NA,"B",0,"0","F","F"
"505","25965865",5113,"primary",NA,NA,"F",0,"0","F","F"
"506","25965866",5122,"residential",NA,NA,"B",0,"0","F","F"
"507","25965867",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"508","25965868",5122,"residential",NA,NA,"B",0,"0","F","F"
"509","25965869",5122,"residential",NA,NA,"B",0,"0","F","F"
"510","25965870",5122,"residential",NA,NA,"B",0,"0","F","F"
"511","25965871",5122,"residential",NA,NA,"B",0,"0","F","F"
"512","25965872",5122,"residential",NA,NA,"B",0,"0","F","F"
"513","25965873",5122,"residential",NA,NA,"B",0,"0","F","F"
"514","25965880",5113,"primary","Jacros",NA,"F",0,"0","F","F"
"515","25965881",5113,"primary",NA,NA,"F",0,"0","F","F"
"516","25965882",5113,"primary","Jacros",NA,"F",0,"0","F","F"
"517","25965883",5113,"primary","Jacros",NA,"F",0,"0","F","F"
"518","25965884",5113,"primary","Ararat to Kara",NA,"F",0,"0","F","F"
"519","25965886",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"520","25965888",5113,"primary","Jacros",NA,"F",0,"0","F","F"
"521","25965889",5114,"secondary",NA,NA,"B",0,"0","F","F"
"522","25965890",5122,"residential",NA,NA,"B",0,"0","F","F"
"523","25965891",5122,"residential",NA,NA,"B",0,"0","F","F"
"524","25965892",5122,"residential",NA,NA,"B",0,"0","F","F"
"525","25965893",5122,"residential","BL_03_614 St.",NA,"B",0,"0","F","F"
"526","25965894",5121,"unclassified","Road to Gergi Giorgis",NA,"B",0,"0","F","F"
"527","25965896",5122,"residential",NA,NA,"B",0,"0","F","F"
"528","25965897",5122,"residential",NA,NA,"B",0,"0","F","F"
"529","25965900",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"530","25965902",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"531","25994892",5122,"residential",NA,NA,"B",0,"0","F","F"
"532","25994893",5122,"residential",NA,NA,"B",0,"0","F","F"
"533","25994894",5122,"residential",NA,NA,"B",0,"0","F","F"
"534","25994895",5115,"tertiary","Kechenie to Semien",NA,"B",0,"0","F","F"
"535","25994898",5114,"secondary","Abera Gizwa Street",NA,"B",0,"0","F","F"
"540","26006215",5112,"trunk",NA,"1","F",0,"0","F","F"
"542","26254953",5114,"secondary","Egzabheraab To Mebrathail",NA,"B",0,"0","F","F"
"543","26254955",5113,"primary","BL_03_785 Av",NA,"F",0,"0","F","F"
"544","26254956",5122,"residential",NA,NA,"B",0,"0","F","F"
"545","26254958",5115,"tertiary","Bl_03_765 St.",NA,"B",0,"0","F","F"
"546","26254959",5121,"unclassified","Kebele 24 to Ringroad Access 1",NA,"B",0,"0","F","F"
"547","26254960",5113,"primary","Gofa Mazoria to Mebrathail",NA,"F",0,"0","F","F"
"548","26254966",5114,"secondary","Kebele 24 to Megenagna",NA,"B",0,"0","F","F"
"549","26254969",5114,"secondary","Ayele Haile Av.",NA,"B",0,"0","F","F"
"550","26254970",5122,"residential","AR_04_0654 St.",NA,"B",0,"0","F","F"
"551","26255409",5114,"secondary","AR_06_1104 St. / Tenagnework St",NA,"B",0,"0","F","F"
"552","26446325",5122,"residential",NA,NA,"B",0,"0","F","F"
"553","26446326",5122,"residential",NA,NA,"B",0,"0","F","F"
"554","26446327",5122,"residential",NA,NA,"B",0,"0","F","F"
"555","26446328",5122,"residential",NA,NA,"B",0,"0","F","F"
"556","26446329",5122,"residential",NA,NA,"B",0,"0","F","F"
"557","26446330",5122,"residential",NA,NA,"B",0,"0","F","F"
"558","26446331",5122,"residential",NA,NA,"B",0,"0","F","F"
"559","26461620",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"560","26461625",5122,"residential",NA,NA,"B",0,"0","F","F"
"561","26475458",5122,"residential",NA,NA,"B",0,"0","F","F"
"562","26475459",5122,"residential",NA,NA,"B",0,"0","F","F"
"563","26481009",5114,"secondary",NA,NA,"B",0,"0","F","F"
"577","27142230",5122,"residential",NA,NA,"B",0,"0","F","F"
"578","27142232",5133,"primary_link",NA,NA,"F",20,"0","F","F"
"579","27142233",5122,"residential",NA,NA,"B",0,"0","F","F"
"587","27229152",5122,"residential","KR_02_301 St.",NA,"B",0,"0","F","F"
"588","27229153",5122,"residential","KR_02_299 St.",NA,"B",0,"0","F","F"
"589","27229154",5122,"residential","KR_02_297 St.",NA,"B",0,"0","F","F"
"590","27229155",5122,"residential","KR_02_296 St.",NA,"B",0,"0","F","F"
"591","27229156",5122,"residential","KR_02_292 St.",NA,"B",0,"0","F","F"
"592","27229157",5122,"residential","KR_02_291 St.",NA,"B",0,"0","F","F"
"593","27229158",5122,"residential","KR_02_289 St.",NA,"B",0,"0","F","F"
"594","27229159",5122,"residential","KR_02_271 St.",NA,"B",0,"0","F","F"
"595","27229162",5122,"residential","KR_02_276 St.",NA,"B",0,"0","F","F"
"596","27229164",5122,"residential","KR_02_280 St.",NA,"B",0,"0","F","F"
"597","27229166",5122,"residential","KR_02_282 St.",NA,"B",0,"0","F","F"
"598","27229169",5122,"residential","KR_02_287 St.",NA,"B",0,"0","F","F"
"599","27229175",5122,"residential",NA,NA,"B",0,"0","F","F"
"600","27229176",5122,"residential","KR_02_283 St.",NA,"B",0,"0","F","F"
"601","27229181",5122,"residential",NA,NA,"B",0,"0","F","F"
"602","27229183",5115,"tertiary","KR_02_203 St.",NA,"B",0,"0","F","F"
"603","27229184",5122,"residential",NA,NA,"B",0,"0","F","F"
"604","27229185",5122,"residential",NA,NA,"B",0,"0","F","F"
"605","27229186",5122,"residential",NA,NA,"B",0,"0","F","F"
"606","27229187",5122,"residential",NA,NA,"B",0,"0","F","F"
"607","27229189",5122,"residential",NA,NA,"B",0,"0","F","F"
"608","27229190",5122,"residential","KR_02_210 St.",NA,"B",0,"0","F","F"
"609","27229191",5122,"residential","KR_02_208 St.",NA,"B",0,"0","F","F"
"610","27229192",5122,"residential","KR_02_227 St.",NA,"B",0,"0","F","F"
"611","27229193",5122,"residential","KR_02_229 St.",NA,"B",0,"0","F","F"
"612","27229194",5122,"residential",NA,NA,"B",0,"0","F","F"
"613","27229195",5122,"residential",NA,NA,"B",0,"0","F","F"
"614","27229197",5122,"residential",NA,NA,"B",0,"0","F","F"
"615","27229198",5122,"residential",NA,NA,"B",0,"0","F","F"
"616","27229199",5122,"residential",NA,NA,"B",0,"0","F","F"
"617","27229200",5122,"residential",NA,NA,"B",0,"0","F","F"
"618","27229202",5122,"residential",NA,NA,"B",0,"0","F","F"
"619","27229203",5122,"residential",NA,NA,"B",0,"0","F","F"
"620","27229204",5122,"residential","KR_02_219 St.",NA,"B",0,"0","F","F"
"621","27229205",5122,"residential","KR_02_222 St.",NA,"B",0,"0","F","F"
"622","27229207",5122,"residential",NA,NA,"B",0,"0","F","F"
"623","27229208",5122,"residential","KR_02_218 St.",NA,"B",0,"0","F","F"
"624","27229209",5122,"residential","KR_02_345 St.",NA,"B",0,"0","F","F"
"625","27229210",5122,"residential","KR_02_339 St.",NA,"B",0,"0","F","F"
"626","27229211",5115,"tertiary","KR_02_326 St.",NA,"B",0,"0","F","F"
"627","27229212",5122,"residential","KR_02_342 St.",NA,"B",0,"0","F","F"
"628","27229215",5122,"residential","KR_02_336 St.",NA,"B",0,"0","F","F"
"629","27229216",5122,"residential","KR_02_333 St.",NA,"B",0,"0","F","F"
"630","27229217",5122,"residential","KR_02_334 St.",NA,"B",0,"0","F","F"
"631","27229218",5115,"tertiary","KR_02_325 St.",NA,"B",0,"0","F","F"
"632","27229219",5122,"residential","KR_02_337 St.",NA,"B",0,"0","F","F"
"633","27229222",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"634","27229223",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"635","27244658",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"636","27244662",5113,"primary","Beyene Aba Sebsib Avenue",NA,"F",0,"0","F","F"
"637","27244663",5113,"primary","Debre Zeit Road",NA,"F",0,"1","F","F"
"638","27244664",5122,"residential",NA,NA,"B",0,"0","F","F"
"639","27244666",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"640","27244667",5122,"residential",NA,NA,"B",0,"0","F","F"
"641","27244668",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"642","27244669",5122,"residential",NA,NA,"B",0,"0","F","F"
"643","27244670",5122,"residential",NA,NA,"B",0,"0","F","F"
"644","27244671",5122,"residential",NA,NA,"B",0,"0","F","F"
"645","27244673",5122,"residential",NA,NA,"B",0,"0","F","F"
"646","27244674",5122,"residential",NA,NA,"B",0,"0","F","F"
"647","27244675",5122,"residential",NA,NA,"B",0,"0","F","F"
"648","27244676",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"649","27244677",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"650","27244678",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"651","27244680",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"652","27244681",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"653","27244682",5122,"residential",NA,NA,"B",0,"0","F","F"
"654","27244685",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"655","27244686",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"656","27244687",5121,"unclassified",NA,NA,"B",0,"0","F","F"
"657","27244688",5122,"residential",NA,NA,"B",0,"0","F","F"
"658","27244689",5122,"residential",NA,NA,"B",0,"0","F","F"
"659","27244691",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"660","27244692",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"661","27244693",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"662","27244694",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"663","27244696",5122,"residential",NA,NA,"B",0,"0","F","F"
"664","27244697",5122,"residential",NA,NA,"B",0,"0","F","F"
"665","27244698",5122,"residential",NA,NA,"B",0,"0","F","F"
"666","27244699",5122,"residential",NA,NA,"B",0,"0","F","F"
"667","27244700",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"668","27244701",5122,"residential",NA,NA,"B",0,"0","F","F"
"669","27244702",5122,"residential",NA,NA,"B",0,"0","F","F"
"670","27244703",5122,"residential",NA,NA,"B",0,"0","F","F"
"671","27244704",5122,"residential",NA,NA,"B",0,"0","F","F"
"672","27244705",5122,"residential",NA,NA,"B",0,"0","F","F"
"673","27244706",5122,"residential",NA,NA,"B",0,"0","F","F"
"674","27244707",5122,"residential",NA,NA,"B",0,"0","F","F"
"675","27244708",5122,"residential",NA,NA,"B",0,"0","F","F"
"676","27244710",5122,"residential",NA,NA,"B",0,"0","F","F"
"677","27244711",5122,"residential",NA,NA,"B",0,"0","F","F"
"678","27244712",5122,"residential",NA,NA,"B",0,"0","F","F"
"679","27244714",5122,"residential",NA,NA,"B",0,"0","F","F"
"680","27244715",5122,"residential",NA,NA,"B",0,"0","F","F"
"681","27244716",5122,"residential",NA,NA,"B",0,"0","F","F"
"682","27244717",5122,"residential",NA,NA,"B",0,"0","F","F"
"683","27253813",5122,"residential",NA,NA,"B",0,"0","F","F"
"684","27253814",5122,"residential",NA,NA,"B",0,"0","F","F"
"685","27253815",5122,"residential",NA,NA,"B",0,"0","F","F"
"686","27253817",5122,"residential",NA,NA,"B",0,"0","F","F"
"687","27253818",5122,"residential",NA,NA,"B",0,"0","F","F"
"688","27253819",5122,"residential",NA,NA,"B",0,"0","F","F"
"689","27253820",5122,"residential",NA,NA,"B",0,"0","F","F"
"690","27253821",5122,"residential",NA,NA,"B",0,"0","F","F"
"691","27253822",5122,"residential",NA,NA,"B",0,"0","F","F"
"692","27253823",5122,"residential",NA,NA,"B",0,"0","F","F"
"693","27253824",5122,"residential",NA,NA,"B",0,"0","F","F"
"694","27253825",5122,"residential",NA,NA,"B",0,"0","F","F"
"695","27253826",5122,"residential",NA,NA,"B",0,"0","F","F"
"696","27253827",5122,"residential","Leila Lane",NA,"B",0,"0","F","F"
"697","27253829",5122,"residential",NA,NA,"B",0,"0","F","F"
"698","27253830",5122,"residential","Mukhtar Way",NA,"B",0,"0","F","F"
"699","27253963",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"700","27253964",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"701","27255405",5122,"residential",NA,NA,"B",0,"0","F","F"
"702","27255406",5122,"residential",NA,NA,"B",0,"0","F","F"
"703","27255407",5122,"residential",NA,NA,"B",0,"0","F","F"
"704","27255409",5122,"residential",NA,NA,"B",0,"0","F","F"
"705","27255413",5115,"tertiary",NA,NA,"B",0,"0","F","F"
"706","27255414",5122,"residential",NA,NA,"B",0,"0","F","F"
"707","27255416",5122,"residential",NA,NA,"B",0,"0","F","F"
"708","27255417",5122,"residential",NA,NA,"B",0,"0","F","F"
"709","27255418",5122,"residential",NA,NA,"B",0,"0","F","F"
"710","27255420",5122,"residential",NA,NA,"B",0,"0","F","F"
"711","27255423",5122,"residential",NA,NA,"B",0,"0","F","F"
"712","27255424",5122,"residential",NA,NA,"B",0,"0","F","F"
"713","27255425",5122,"residential",NA,NA,"B",0,"0","F","F"
"714","27255427",5122,"residential",NA,NA,"B",0,"0","F","F"
"715","27255428",5122,"residential",NA,NA,"B",0,"0","F","F"
"716","27255429",5122,"residential",NA,NA,"B",0,"0","F","F"
"717","27255431",5122,"residential",NA,NA,"B",0,"0","F","F"
"718","27255432",5122,"residential",NA,NA,"B",0,"0","F","F"
"719","27255433",5122,"residential",NA,NA,"B",0,"0","F","F"
"720","27255434",5122,"residential",NA,NA,"B",0,"0","F","F"
"721","27255435",5122,"residential",NA,NA,"B",0,"0","F","F"
"722","27255436",5122,"residential",NA,NA,"B",0,"0","F","F"
"723","27255438",5122,"residential",NA,NA,"B",0,"0","F","F"
"724","27255439",5122,"residential",NA,NA,"B",0,"0","F","F"
"725","27255441",5122,"residential",NA,NA,"B",0,"0","F","F"
"726","27255442",5122,"residential",NA,NA,"B",0,"0","F","F"
"727","27255443",5122,"residential",NA,NA,"B",0,"0","F","F"
"728","27255445",5122,"residential",NA,NA,"B",0,"0","F","F"
"729","27255446",5122,"residential","Balcha Street",NA,"B",0,"0","F","F"
"730","27255447",5122,"residential",NA,NA,"B",0,"0","F","F"
"731","27255448",5122,"residential",NA,NA,"B",0,"0","F","F"
"732","27255449",5122,"residential",NA,NA,"B",0,"0","F","F"
"733","27255452",5122,"residential",NA,NA,"B",0,"0","F","F"
"734","27255453",5122,"residential",NA,NA,"B",0,"0","F","F"
"735","27255455",5122,"residential",NA,NA,"B",0,"0","F","F"
"736","27255456",5122,"residential",NA,NA,"B",0,"0","F","F"
"737","27255459",5122,"residential",NA,NA,"B",0,"0","F","F"
"738","27255462",5122,"residential",NA,NA,"B",0,"0","F","F"
"739","27255463",5122,"residential",NA,NA,"B",0,"0","F","F"
"740","27255464",5122,"residential",NA,NA,"B",0,"0","F","F"
